x0,x1,label
0.000000,0.580828,1
0.122740,0.507488,1
0.065150,0.481145,1
0.064975,0.319293,1
0.050185,0.318252,1
0.032997,0.254515,1
0.047769,0.343860,1
0.127839,0.279614,1
0.165694,0.399082,1
0.111669,0.309539,1
0.152227,0.318928,1
0.212670,0.383809,1
0.161133,0.448015,1
0.140934,0.383286,1
0.200546,0.417075,1
0.193019,0.432979,1
0.242252,0.520984,1
0.376235,0.764935,1
0.358723,0.796170,1
0.495910,0.730142,1
0.468053,0.761954,1
0.483701,0.830327,1
0.286358,0.720912,1
0.251612,0.775260,1
0.323493,0.718259,1
0.243063,0.794948,1
0.097731,0.813852,1
0.151547,0.766391,1
0.113647,0.770632,1
0.297625,0.510044,2
0.326325,0.418319,2
0.407879,0.485531,2
0.413958,0.457959,2
0.422115,0.474048,2
0.345676,0.383827,2
0.456749,0.429417,2
0.494352,0.446281,2
0.493632,0.523188,2
0.433198,0.523054,2
0.597678,0.604619,2
0.603020,0.574208,2
0.453378,0.688651,1
0.506578,0.677611,1
0.458722,0.745339,1
0.502201,0.783786,1
0.425348,0.743930,1
0.457448,0.773719,1
0.402892,0.753381,1
0.450912,0.764111,1
0.380507,0.800687,1
0.386216,0.789340,1
0.274998,0.850654,1
0.233487,0.945480,1
0.253424,0.898636,1
0.265569,0.925701,1
0.298084,0.908565,1
0.340469,0.900661,1
0.246783,0.857057,1
0.263362,0.892876,1
0.233872,0.805048,1
0.152097,0.795910,1
0.166620,0.735621,1
0.113984,0.783872,1
0.000000,0.818237,1
0.057771,0.858519,1
0.040985,0.884371,1
0.042523,0.888160,1
0.074706,0.883604,1
0.089653,0.868214,1
0.068288,0.565165,1
0.035731,0.475474,1
0.048254,0.342765,1
0.018714,0.344277,1
0.141930,0.329514,1
0.041994,0.193800,1
0.088917,0.233423,1
0.100472,0.077980,2
0.244415,0.182089,1
0.360569,0.111587,2
0.372880,0.201012,2
0.400531,0.242131,2
0.381679,0.256593,2
0.426203,0.260048,2
0.397257,0.245890,2
0.311406,0.247537,1
0.245448,0.284370,1
0.255597,0.276810,1
0.210531,0.292756,1
0.250100,0.318591,1
0.237786,0.264258,1
0.238500,0.250779,1
0.279189,0.300648,1
0.238024,0.342781,1
0.514292,0.282271,2
0.681133,0.427814,2
0.723962,0.401069,2
0.801089,0.503685,1
0.781615,0.409016,2
0.787387,0.428082,2
0.840417,0.552625,1
0.783106,0.570526,1
0.764640,0.740215,1
0.787698,0.881124,1
0.828528,0.856274,2
0.752656,0.956440,1
0.822415,0.863439,2
0.827599,0.739497,1
0.888094,0.695770,2
0.907441,0.661932,2
0.866702,1.000000,2
0.831860,0.957199,2
0.883930,0.862480,2
0.886756,0.941661,2
0.833339,1.000000,2
0.878008,0.924357,2
0.851047,0.957771,2
0.813003,0.954125,2
1.000000,0.967430,2
0.888037,0.788733,2
0.919047,0.526620,2
0.939553,0.568351,2
0.884838,0.532116,2
1.000000,0.501672,2
0.910347,0.565690,2
0.919879,0.578971,2
0.951479,0.488737,2
0.964849,0.465929,2
0.922967,0.693205,2
0.929694,0.699602,2
0.972580,0.731869,2
0.969877,0.766815,2
1.000000,0.722741,2
0.979914,0.715868,2
0.980796,0.754353,2
0.983078,0.763401,2
0.958901,0.495061,2
0.913805,0.533399,2
0.968088,0.399464,2
0.955755,0.353929,2
0.924295,0.301687,2
0.979559,0.256028,2
0.934986,0.239388,2
1.000000,0.222594,2
0.950157,0.164954,2
1.000000,0.250712,2
0.952908,0.121402,2
0.987191,0.086997,2
0.964922,0.190270,2
0.935963,0.154819,2
0.957443,0.139610,2
0.967002,0.110425,2
0.975836,0.086352,2
0.914191,0.031202,2
0.983019,0.038140,2
0.963792,0.100557,2
0.654730,0.036771,2
0.601310,0.035086,2
0.564515,0.000000,2
0.556232,0.022864,2
0.607300,0.011548,2
0.481342,0.074359,2
0.539299,0.054678,2
0.573855,0.049117,2
0.436876,0.089606,2
0.407317,0.075805,2
0.358839,0.046619,2
0.702618,0.245318,2
0.699644,0.251759,2
0.664978,0.244614,2
0.668705,0.291966,2
0.709903,0.310728,2
0.785469,0.387736,2
0.792108,0.466632,2
0.671920,0.396386,2
0.628838,0.400017,2
0.249454,0.662308,1
0.257368,0.667442,1
0.299399,0.668601,1
0.186375,0.594805,1
0.058430,0.661664,1
0.062942,0.643417,1
0.069082,0.664238,1
0.100585,0.691008,1
0.085211,0.792784,1
0.087520,0.773033,1
0.098687,0.775662,1
0.044630,0.944262,1
0.000000,0.978583,1
0.037288,0.993189,1
0.000000,0.896166,1
0.031807,0.974988,1
0.074964,0.939523,1
0.051510,0.984570,1
0.073933,0.967500,1
0.032521,1.000000,1
0.143887,0.992800,1
0.230071,0.948032,1
0.277710,0.946424,1
0.240160,0.973747,1
0.281204,1.000000,1
0.390109,0.915073,1
0.397581,0.855557,1
0.326323,1.000000,1
0.378617,0.983485,1
0.361364,0.974073,1
0.516144,1.000000,1
0.527876,0.997513,1
