x0,x1,label
0.267725,0.719821,1
0.228745,0.775045,1
0.279723,0.749170,1
0.222885,0.723973,1
0.125274,0.777482,1
0.255640,0.733611,1
0.242676,0.743810,1
0.150089,0.771885,1
0.232936,0.770756,1
0.233474,0.806019,1
0.205250,0.853299,1
0.243070,0.837745,1
0.200559,0.899668,1
0.205460,0.863000,1
0.190837,0.880435,1
0.227769,0.786515,1
0.190566,0.851118,1
0.258487,0.819473,1
0.244554,0.818811,1
0.264208,0.811738,1
0.211658,0.761034,1
0.270832,0.858978,1
0.219972,0.856586,1
0.207257,0.844645,1
0.189805,0.803903,1
0.237935,0.810950,1
0.254108,0.805075,1
0.129562,0.926794,1
0.293389,0.889141,1
0.241728,0.946784,1
0.244593,0.907647,1
0.147869,0.896048,1
0.160136,0.798779,1
0.164641,0.803350,1
0.109110,0.789393,1
0.223953,0.775705,1
0.102836,0.763807,1
0.133686,0.696632,1
0.146667,0.750911,1
0.073328,0.749742,1
0.042127,0.800973,1
0.062211,0.768892,1
0.055212,0.740032,1
0.055631,0.733219,1
0.077778,0.700503,1
0.097956,0.759679,1
0.092009,0.778757,1
0.039752,0.738910,1
0.073059,0.727489,1
0.027027,0.754164,1
0.098223,0.737655,1
0.074051,0.674052,1
0.063891,0.741523,1
-0.000000,0.688804,1
0.064130,0.756601,1
0.065476,0.770271,1
0.007646,0.711274,1
0.001513,0.695717,1
0.033647,0.738597,1
0.023774,0.681520,1
0.053275,0.720855,1
0.037690,0.712139,1
0.059037,0.694821,1
0.017796,0.747231,1
0.084219,0.769144,1
0.080695,0.702994,1
0.095906,0.756492,1
0.132546,0.754415,1
0.104732,0.743039,1
0.231587,0.722911,1
0.229036,0.777700,1
0.237806,0.758202,1
0.130829,0.866186,1
0.194454,0.832588,1
0.120017,0.902564,1
0.125604,0.917013,1
0.114245,0.929573,1
0.192071,0.943181,1
0.135293,0.931811,1
0.117959,0.911982,1
0.130179,0.917227,1
0.157050,0.909276,1
0.118788,0.939314,1
0.172322,0.883587,1
0.153372,0.815115,1
0.136834,0.913505,1
0.177041,0.872036,1
0.138116,0.875165,1
0.069627,0.887587,1
0.105921,0.823472,1
0.154739,0.939861,1
0.170247,0.936630,1
0.073355,0.975160,1
0.118259,0.963906,1
0.223188,0.957776,1
0.076850,0.947006,1
0.117067,0.902780,1
0.086102,0.978137,1
0.194551,0.965437,1
0.110497,0.945082,1
0.157482,1.000000,1
0.228970,0.982666,1
0.151867,0.932846,1
0.141651,1.000000,1
0.185756,0.979050,1
0.165014,1.000000,1
0.198796,0.910951,1
0.247501,0.958989,1
0.145399,0.957768,1
0.117392,0.918960,1
0.230490,0.978864,1
0.167082,0.963915,1
0.184356,0.924907,1
0.133962,0.910026,1
0.052305,0.883704,1
0.094392,0.884229,1
0.099495,0.990272,1
0.178332,0.950544,1
0.113890,0.928678,1
0.129337,0.982521,1
0.080110,0.964082,1
0.158111,0.896021,1
0.168216,0.948480,1
0.118835,0.903108,1
0.111101,0.897519,1
0.117757,0.938219,1
0.101909,0.943009,1
0.129080,0.935138,1
0.107289,0.958337,1
0.100579,0.853572,1
0.084442,0.875942,1
0.099260,0.891029,1
0.078295,0.859977,1
0.094806,0.867193,1
0.060411,0.867326,1
0.056088,0.893968,1
0.081368,0.889206,1
0.098243,0.901806,1
0.000000,0.865490,1
0.047871,0.838273,1
0.046942,0.904337,1
0.073904,0.949660,1
0.078504,0.915756,1
0.132778,0.908606,1
0.030358,0.890470,1
0.119769,0.929162,1
-0.000000,0.878788,1
-0.000000,0.829474,1
0.001662,0.830913,1
0.098450,0.897424,1
0.062928,0.841756,1
0.091779,0.823415,1
0.106466,0.898164,1
0.040196,0.832608,1
0.048025,0.810365,1
0.047294,0.780390,1
0.062937,0.858868,1
0.092087,0.832662,1
0.058687,0.837320,1
0.110495,0.816740,1
0.095336,0.818330,1
0.141874,0.853883,1
0.053186,0.794757,1
0.121559,0.833862,1
0.029080,0.910023,1
0.072048,0.866429,1
0.084063,0.884401,1
0.107519,0.917600,1
0.163506,0.832635,1
0.103630,0.847725,1
0.068120,0.803339,1
0.173222,0.855666,1
0.078025,0.941073,1
0.158640,0.862079,1
0.053703,0.835651,1
0.092487,0.859345,1
0.117458,0.830993,1
0.114989,0.810832,1
0.179802,0.827248,1
0.078974,0.786842,1
0.147335,0.846030,1
0.135726,0.864576,1
0.147638,0.821463,1
0.130692,0.785538,1
0.143306,0.766731,1
0.105711,0.713274,1
0.129473,0.829317,1
0.144098,0.789177,1
0.159202,0.727945,1
0.212987,0.749587,1
0.153122,0.668969,1
0.134779,0.685672,1
0.127953,0.677522,1
0.118822,0.740133,1
0.131030,0.698134,1
0.111941,0.721262,1
0.062462,0.661693,1
0.146468,0.825015,1
0.204214,0.741383,1
0.225728,0.767724,1
0.187469,0.718006,1
0.125070,0.757316,1
0.127969,0.722405,1
0.163612,0.671751,1
0.170232,0.738654,1
0.182281,0.757647,1
0.117901,0.711886,1
0.146788,0.752664,1
0.151291,0.706037,1
0.176174,0.749650,1
0.187667,0.708223,1
0.197124,0.756759,1
0.200793,0.755829,1
0.165303,0.752861,1
0.147271,0.732976,1
0.204827,0.731088,1
0.174026,0.713305,1
0.138875,0.778053,1
0.230252,0.774349,1
0.188046,0.783494,1
0.136664,0.718100,1
0.220599,0.753068,1
0.172064,0.823886,1
0.181738,0.782719,1
0.161517,0.796488,1
0.237591,0.782718,1
0.186190,0.817778,1
0.198460,0.702729,1
0.224206,0.743528,1
0.167347,0.851348,1
0.182124,0.746572,1
0.197772,0.761524,1
0.137206,0.792629,1
0.305300,0.733747,1
0.192889,0.810752,1
0.188822,0.769045,1
0.220548,0.786092,1
0.238967,0.775558,1
0.212023,0.813201,1
0.228071,0.767436,1
0.226202,0.799416,1
0.230969,0.789865,1
0.244841,0.903109,1
0.322522,0.812264,1
0.297876,0.832045,1
0.257415,0.782204,1
0.252139,0.754947,1
0.210650,0.800399,1
0.177756,0.826634,1
0.264361,0.879687,1
0.270689,0.801033,1
0.248009,0.817595,1
0.139123,0.861004,1
0.220666,0.808105,1
0.249642,0.822655,1
0.186055,0.825134,1
0.272232,0.878683,1
0.237322,0.848176,1
0.195379,0.811265,1
0.179735,0.855571,1
0.236351,0.825561,1
0.256508,0.852004,1
0.182590,0.877379,1
0.223454,0.922814,1
0.255784,0.880185,1
0.193434,0.887223,1
0.273909,0.834954,1
0.238379,0.877771,1
0.232364,0.910187,1
0.273684,0.950081,1
0.281271,0.920097,1
0.192231,0.855633,1
0.278957,0.799166,1
0.292011,0.939416,1
0.210787,0.880646,1
0.263962,0.904237,1
0.233760,0.892575,1
0.242380,0.881472,1
0.253542,0.922092,1
0.178382,0.884266,1
0.175486,0.894753,1
0.151022,1.000000,1
0.262475,0.917273,1
0.228414,0.946177,1
0.199843,0.950315,1
0.264795,0.958730,1
0.228919,0.944878,1
0.237357,0.950659,1
0.249746,0.962755,1
0.078245,0.985596,1
0.164021,0.919291,1
0.205320,0.885967,1
0.195689,0.999566,1
0.120512,0.881991,1
0.133148,1.000000,1
0.151190,0.951977,1
0.144594,0.903337,1
0.129400,0.918785,1
0.099571,0.868837,1
0.079233,0.866881,1
0.080207,0.858057,1
0.166782,0.863747,1
0.041641,0.886367,1
0.055406,0.854851,1
0.101591,0.823402,1
0.052959,0.861914,1
0.037271,0.833119,1
0.022579,0.830558,1
0.079513,0.753415,1
0.057949,0.774091,1
0.082548,0.785821,1
0.024818,0.775995,1
0.109678,0.745521,1
0.019587,0.861267,1
0.026623,0.759101,1
0.099828,0.823129,1
0.037232,0.754653,1
0.032945,0.714910,1
-0.000000,0.780128,1
0.027948,0.757210,1
0.074651,0.769934,1
0.000000,0.881670,1
-0.000000,0.809014,1
0.034136,0.872851,1
-0.000000,0.816264,1
0.068748,0.861895,1
0.076596,0.984876,1
0.132372,0.874841,1
0.079699,0.872549,1
0.076820,0.968539,1
0.027138,0.817071,1
0.000000,0.894094,1
0.039638,0.934284,1
0.078448,0.946926,1
0.099641,0.943458,1
0.077874,0.874531,1
0.067959,0.891399,1
0.111089,0.941599,1
0.053303,0.913171,1
0.096201,0.887095,1
0.031777,0.918233,1
0.095843,0.899925,1
0.046726,0.966209,1
0.054641,0.992990,1
0.080380,0.944667,1
0.103262,0.871050,1
0.090858,0.875304,1
0.091669,0.948411,1
0.084713,0.886639,1
0.102383,0.948662,1
0.049848,0.910632,1
0.156003,0.958626,1
0.142270,0.933020,1
0.089011,0.915595,1
0.105914,1.000000,1
0.230086,0.915093,1
0.184717,0.999525,1
0.168646,0.930735,1
0.092040,0.903522,1
0.176036,0.886216,1
0.075569,0.852750,1
0.113763,0.834808,1
0.116707,0.876314,1
0.011581,0.795590,1
0.109941,0.878278,1
0.153133,0.823304,1
0.149808,0.871641,1
0.111880,0.922080,1
0.112558,0.850264,1
0.119873,0.795936,1
0.132423,0.887691,1
0.115761,0.846139,1
0.147647,0.854995,1
0.153479,0.843395,1
0.166111,0.864143,1
0.160109,0.798692,1
0.187906,0.689302,1
0.108147,0.830379,1
0.137277,0.810327,1
0.100943,0.779829,1
0.108929,0.814758,1
0.091921,0.796081,1
0.068517,0.788967,1
0.125294,0.746730,1
0.084961,0.799568,1
0.082295,0.759978,1
0.104640,0.759667,1
0.102490,0.736589,1
0.069103,0.749597,1
0.074351,0.704087,1
0.168302,0.660242,1
0.064679,0.736424,1
0.079050,0.698594,1
0.056467,0.676642,1
0.139288,0.713610,1
0.054740,0.692983,1
0.123940,0.741071,1
0.072411,0.690674,1
0.196627,0.725812,1
0.059462,0.705478,1
0.109882,0.644893,1
0.140144,0.707194,1
0.205979,0.727545,1
0.096850,0.721282,1
0.178084,0.747333,1
0.162011,0.687205,1
0.221023,0.816159,1
0.214744,0.791183,1
0.211225,0.770966,1
0.208266,0.773762,1
0.206243,0.742781,1
0.172308,0.814791,1
0.128359,0.866733,1
0.203390,0.848483,1
0.231567,0.812943,1
0.246387,0.802996,1
0.198829,0.839630,1
0.260219,0.929698,1
0.163924,0.809256,1
0.242981,0.866251,1
0.268808,0.908801,1
0.223976,0.849330,1
0.221895,0.884693,1
0.234138,0.879891,1
0.200718,0.892022,1
0.276167,0.891348,1
0.188270,0.862247,1
0.187516,0.896666,1
0.239043,0.934658,1
0.207633,0.957433,1
0.204848,1.000000,1
0.166789,0.965489,1
0.153092,0.922257,1
0.180237,0.920301,1
0.123474,1.000000,1
0.190098,0.979379,1
0.130265,0.969623,1
0.097977,0.983688,1
0.161188,0.955996,1
0.126023,0.948012,1
0.022104,0.921983,1
0.015461,0.884945,1
0.010012,0.945053,1
0.076230,0.842520,1
0.014186,0.842304,1
0.063035,0.789354,1
0.000000,0.824426,1
0.050233,0.832589,1
0.109035,0.782503,1
0.022224,0.849210,1
0.000000,0.768391,1
0.000000,0.795541,1
0.049177,0.786383,1
0.000000,0.745210,1
0.026355,0.790279,1
0.096525,0.768023,1
0.075671,0.807661,1
0.051193,0.731413,1
0.022540,0.706953,1
0.000000,0.749169,1
0.013122,0.711874,1
0.000000,0.691470,1
0.000000,0.655004,1
0.085485,0.642500,1
0.123890,0.700628,1
0.022821,0.761870,1
-0.000000,0.730820,1
0.031032,0.760617,1
0.098668,0.720268,1
0.087030,0.730640,1
0.118709,0.683590,1
0.068564,0.739195,1
0.078068,0.675972,1
0.054633,0.668978,1
0.116339,0.685152,1
0.089813,0.648109,1
0.114744,0.740965,1
0.136920,0.670176,1
0.116916,0.723726,1
0.187648,0.763539,1
0.152503,0.699141,1
0.027187,0.752616,1
0.002493,0.775898,1
0.000000,0.835458,1
-0.000000,0.794169,1
0.006359,0.811892,1
0.000000,0.784249,1
-0.000000,0.777487,1
0.074085,0.780048,1
0.034977,0.787421,1
0.085880,0.850234,1
0.039202,0.908429,1
0.000000,0.905470,1
-0.000000,0.970514,1
0.015508,0.901709,1
0.088443,0.924664,1
0.076279,0.920983,1
0.130012,0.866007,1
0.106331,0.897423,1
0.102245,0.910207,1
0.165761,0.800205,1
0.158985,0.816767,1
0.147702,0.835415,1
0.171545,0.852168,1
0.103653,0.788389,1
0.229272,0.934828,1
0.279746,0.903199,1
0.236046,0.873973,1
0.268760,1.000000,1
0.244470,0.900242,1
0.250891,0.887236,1
0.262668,0.861184,1
0.169208,0.938108,1
0.289858,0.941560,1
0.186212,0.942758,1
0.189865,0.912942,1
0.213667,0.882704,1
0.160060,0.935215,1
0.166874,0.890598,1
0.199162,0.871181,1
0.083419,0.979959,1
0.212572,0.824720,1
0.213613,0.829533,1
0.217777,0.836752,1
0.212572,0.834345,1
0.197998,0.821111,1
0.200080,0.806674,1
0.194874,0.794643,1
0.174054,0.788627,1
0.160521,0.801861,1
0.150110,0.827127,1
0.123043,0.836752,1
0.124085,0.846377,1
0.124085,0.854798,1
0.126167,0.853595,1
0.130331,0.845173,1
0.132413,0.836752,1
0.040802,0.857205,1
0.052254,0.837955,1
0.070992,0.825924,1
0.072033,0.819908,1
0.077238,0.824720,1
0.049130,0.883673,1
0.044966,0.919766,1
0.049130,0.937813,1
0.043925,0.947438,1
0.042884,0.954657,1
0.068910,0.954657,1
0.059541,0.935407,1
0.060582,0.941423,1
0.070992,0.934204,1
0.083484,0.924579,1
0.093895,0.926985,1
0.095977,0.928188,1
0.079320,0.925782,1
0.062664,0.917360,1
0.062664,0.911345,1
0.065787,0.910142,1
0.117838,0.935407,1
0.127208,0.954657,1
0.143864,0.972703,1
0.148028,0.973907,1
0.154274,0.984735,1
0.160521,0.984735,1
0.174054,0.979922,1
0.177177,0.975110,1
0.181341,0.971500,1
0.203203,0.958266,1
0.214654,0.954657,1
0.212572,0.982328,1
0.210490,0.984735,1
0.222982,0.977516,1
0.212572,0.954657,1
0.199039,0.925782,1
0.830340,0.225374,2
0.758820,0.186682,2
0.769750,0.228550,2
0.776570,0.215849,2
0.675261,0.238229,2
0.671552,0.065365,2
0.870608,0.018577,2
0.895862,0.054206,2
0.822699,0.108771,2
0.983791,0.113414,2
0.885812,0.180444,2
0.858183,0.268304,2
0.851914,0.235646,2
0.793730,0.196524,2
0.692738,0.240833,2
0.679586,0.208372,2
0.866432,0.125860,2
0.794789,0.127015,2
0.753458,0.186405,2
0.691427,0.263440,2
0.730478,0.182662,2
0.691623,0.191348,2
0.786137,0.236422,2
0.733926,0.335315,2
0.768252,0.304348,2
0.864916,0.252589,2
0.792664,0.305127,2
0.834194,0.295983,2
0.816171,0.325673,2
0.849915,0.256822,2
0.824176,0.331260,2
0.956460,0.242807,2
0.820792,0.324795,2
0.876969,0.290672,2
0.869723,0.277428,2
0.836089,0.256234,2
0.787379,0.246833,2
0.758877,0.146281,2
0.777309,0.166066,2
0.693515,0.052556,2
0.694095,0.101332,2
0.726850,0.122067,2
0.734919,0.106411,2
0.724251,0.114402,2
0.746423,0.093568,2
0.747230,0.094483,2
0.758700,0.082129,2
0.773051,0.083216,2
0.807367,0.091425,2
0.805566,0.028301,2
0.835897,0.043544,2
0.775072,0.088081,2
0.796558,0.110765,2
0.740247,0.082413,2
0.846790,0.088067,2
0.798583,0.094340,2
0.851280,0.213444,2
0.835179,0.173871,2
0.824099,0.213054,2
0.798393,0.223620,2
0.779024,0.227431,2
0.720628,0.253129,2
0.762341,0.178662,2
0.782230,0.200233,2
0.722518,0.111941,2
0.721310,0.233986,2
0.644397,0.140027,2
0.749603,0.044819,2
0.792758,0.106859,2
0.886311,0.101442,2
0.881805,0.133741,2
0.847362,0.183352,2
0.934228,0.240249,2
0.938185,0.198358,2
0.955428,0.181755,2
0.948270,0.182438,2
0.937382,0.222318,2
0.866776,0.171854,2
0.853790,0.173115,2
0.910243,0.168049,2
0.900201,0.185939,2
0.790701,0.229848,2
0.895453,0.151448,2
0.928252,0.099669,2
0.881400,0.204367,2
0.842129,0.245902,2
0.784578,0.342173,2
0.772027,0.209713,2
0.818756,0.263887,2
0.885236,0.202187,2
0.884495,0.287467,2
0.784365,0.230318,2
0.840045,0.313991,2
0.794026,0.237812,2
0.855953,0.248617,2
0.889212,0.213720,2
0.861936,0.261949,2
0.909282,0.168113,2
0.894248,0.125618,2
0.861405,0.172910,2
0.893716,0.104846,2
0.837240,0.194755,2
0.805084,0.121941,2
0.787321,0.133169,2
0.798990,0.145999,2
0.792116,0.037872,2
0.816732,0.193076,2
0.697281,0.102881,2
0.823577,0.151461,2
0.710946,0.152141,2
0.783893,0.188490,2
0.798317,0.266076,2
0.789613,0.224790,2
0.781937,0.233386,2
0.791535,0.245421,2
0.755973,0.206054,2
0.843767,0.278958,2
0.864922,0.310210,2
0.870244,0.288741,2
0.846280,0.272132,2
0.853594,0.238595,2
0.824278,0.290665,2
0.779476,0.192796,2
0.760600,0.188533,2
0.687807,0.144415,2
0.685063,0.171400,2
0.785028,0.142751,2
0.747625,0.337625,2
0.787802,0.277554,2
0.841035,0.205013,2
0.783963,0.175831,2
0.839060,0.237046,2
0.777717,0.224171,2
0.734199,0.245250,2
0.804099,0.255335,2
0.822176,0.301978,2
0.816640,0.148795,2
0.751718,0.194215,2
0.688741,0.066287,2
0.640324,0.080620,2
0.640760,0.087723,2
0.693712,0.127151,2
0.834349,0.088655,2
0.781528,0.107383,2
0.804899,0.022097,2
0.840138,0.072788,2
0.821181,0.013861,2
0.880812,0.116347,2
0.863964,0.115338,2
0.949863,0.121250,2
0.875748,0.148095,2
0.884253,0.124775,2
0.919897,0.213657,2
0.904952,0.199755,2
0.947506,0.230578,2
0.943317,0.228448,2
0.917473,0.264907,2
0.891485,0.249416,2
0.845883,0.122019,2
0.836860,0.132838,2
0.752581,0.134345,2
0.755110,0.167969,2
0.734058,0.136228,2
0.821071,0.124665,2
0.833732,0.231933,2
0.762762,0.147068,2
0.800036,0.171636,2
0.839919,0.284434,2
0.801731,0.229655,2
0.749720,0.313108,2
0.704297,0.227674,2
0.764087,0.225155,2
0.771087,0.309658,2
0.752469,0.225108,2
0.719018,0.240745,2
0.798485,0.249747,2
0.791462,0.365527,2
0.767263,0.297411,2
0.684421,0.298285,2
0.717052,0.304391,2
0.779204,0.308734,2
0.748090,0.243390,2
0.705107,0.316875,2
0.747646,0.249635,2
0.836256,0.295224,2
0.779739,0.244145,2
0.876735,0.253877,2
0.799205,0.247540,2
0.799172,0.225843,2
0.822811,0.315020,2
0.810032,0.325325,2
0.736224,0.169545,2
0.691453,0.221178,2
0.744875,0.191405,2
0.764545,0.228180,2
0.742069,0.170041,2
0.689712,0.253860,2
0.713923,0.152892,2
0.785500,0.169357,2
0.728851,0.252882,2
0.711372,0.174972,2
0.751208,0.215630,2
0.747691,0.277258,2
0.809724,0.262022,2
0.824134,0.297666,2
0.870258,0.282670,2
0.850929,0.308689,2
0.861272,0.263250,2
0.812178,0.226661,2
0.971502,0.097702,2
0.915084,0.106138,2
0.918176,0.100643,2
0.884847,0.128446,2
0.860889,0.106319,2
0.841108,0.106919,2
0.786128,0.057596,2
0.733157,0.102165,2
0.828548,0.091188,2
0.816681,0.041465,2
0.781503,0.000000,2
0.808504,0.060356,2
0.766416,0.025436,2
0.793067,0.054202,2
0.754474,0.006472,2
0.779545,0.075043,2
0.752197,0.054407,2
0.652747,0.090955,2
0.703228,0.080006,2
0.733438,0.048559,2
0.699079,0.086766,2
0.736839,0.106017,2
0.707301,0.070479,2
0.739750,0.064051,2
0.673788,0.055991,2
0.606769,0.100257,2
0.653908,0.196549,2
0.648479,0.164972,2
0.737976,0.195123,2
0.671850,0.063042,2
0.662956,0.167625,2
0.656352,0.141270,2
0.699211,0.186435,2
0.766906,0.233797,2
0.754424,0.187822,2
0.740331,0.200622,2
0.668619,0.210447,2
0.747419,0.238796,2
0.681732,0.183122,2
0.731971,0.213722,2
0.695731,0.194698,2
0.759548,0.208219,2
0.793466,0.249834,2
0.754581,0.259305,2
0.781625,0.315579,2
0.704976,0.326520,2
0.771292,0.220114,2
0.831311,0.280528,2
0.890283,0.274218,2
0.819952,0.257954,2
0.844995,0.199554,2
0.824284,0.161377,2
0.787151,0.069545,2
0.813083,0.115002,2
0.821814,0.111966,2
0.861706,0.124447,2
0.765083,0.145037,2
0.824663,0.131983,2
0.783377,0.077451,2
0.761978,0.117268,2
0.735448,0.106920,2
0.871543,0.243616,2
0.874666,0.231585,2
0.874666,0.219554,2
0.868420,0.207523,2
0.868420,0.196695,2
0.876748,0.189476,2
0.866338,0.187070,2
0.844476,0.185867,2
0.823656,0.189476,2
0.825738,0.206320,2
0.829902,0.232788,2
0.826779,0.252038,2
0.815328,0.266476,2
0.812205,0.284522,2
0.808040,0.296553,2
0.806999,0.304975,2
0.803876,0.308585,2
0.778892,0.297757,2
0.784097,0.278507,2
0.786179,0.268882,2
0.754948,0.271288,2
0.760153,0.273694,2
0.750784,0.288132,2
0.740374,0.279710,2
0.726840,0.284522,2
0.734127,0.297757,2
0.709143,0.278507,2
0.712266,0.270085,2
0.715389,0.265272,2
0.706020,0.270085,2
0.708102,0.244820,2
0.707061,0.226773,2
0.710184,0.208726,2
0.716430,0.189476,2
0.719553,0.175039,2
0.715389,0.148570,2
0.697691,0.124508,2
0.692486,0.119696,2
0.677912,0.112477,2
0.663337,0.111274,2
0.647722,0.116086,2
0.641476,0.116086,2
0.645640,0.092024,2
0.658132,0.090821,2
0.683117,0.089618,2
0.699773,0.077587,2
0.703938,0.063149,2
0.712266,0.048712,2
0.734127,0.029462,2
0.740374,0.021040,2
0.717471,0.093227,2
0.739333,0.069165,2
0.765358,0.051118,2
0.787220,0.043900,2
0.778892,0.125711,2
0.766399,0.137742,2
0.842394,0.078790,2
0.861133,0.046306,2
0.869461,0.057134,2
0.869461,0.073977,2
0.861133,0.099243,2
0.844476,0.122102,2
0.844476,0.144961,2
0.889241,0.143758,2
0.870502,0.164211,2
0.836148,0.161805,2
0.898610,0.217148,2
0.909020,0.214742,2
0.906938,0.225570,2
0.944415,0.166617,2
0.940251,0.153383,2
0.928800,0.181054,2
0.899651,0.219554,2
0.874666,0.233992,2
0.823656,0.214742,2
0.824697,0.167820,2
0.804917,0.152180,2
0.772645,0.171430,2
0.759112,0.134133,2
0.744538,0.138946,2
0.735168,0.172633,2
0.729963,0.219554,2
0.732045,0.254444,2
0.771604,0.267679,2
0.772645,0.268882,2
0.775769,0.259257,2
0.784097,0.280913,2
0.786179,0.283319,2
0.806999,0.279710,2
0.831984,0.225570,2
0.822615,0.207523,2
0.816369,0.201507,2
0.823656,0.185867,2
0.887159,0.224367,2
0.889241,0.225570,2
0.906938,0.143758,2
0.912143,0.120899,2
0.914225,0.160602,2
0.917348,0.161805,2
0.860092,0.158195,2
0.835107,0.165414,2
0.805958,0.119696,2
0.758071,0.159398,2
0.745579,0.158195,2
0.740374,0.146164,2
0.710184,0.150977,2
0.706020,0.143758,2
0.693527,0.160602,2
0.689363,0.163008,2
0.591506,0.951047,-1
0.827820,0.627410,-1
0.949620,0.883673,-1
0.561317,0.751331,-1
0.146987,0.443333,-1
0.018941,0.213539,-1
0.192792,0.073977,-1
0.382260,0.341069,-1
0.416614,0.540786,-1
