x,y,Class
0.07852673143513875,0.6168669080099074,C1
0.1204827322758052,0.531535129442578,C1
0.1667166234055133,0.5323391920841004,C1
0.21306892137709862,0.46640725383216497,C1
0.15188513340169912,0.5141994993449138,C1
0.28542665335915696,0.4004310646285361,C1
0.22404153709757718,0.47156798315265797,C1
0.3186006460422901,0.4705995895267385,C1
0.3152609713161939,0.5418113279108476,C1
0.24309323935754076,0.5724318754013291,C1
0.31841233163057364,0.56056028410057,C1
0.3169215036485985,0.6092592310158242,C1
0.2651483411133819,0.5783626263072854,C1
0.2728191365935631,0.6284637129715427,C1
0.24630103911469436,0.7623936440877533,C1
0.22427637065193662,0.6711549552988376,C1
0.1739287992077864,0.7003974285129663,C1
0.23301157217707671,0.6798250407391838,C1
0.20431038417343766,0.7289671975163761,C1
0.20047043236652762,0.6938740271854632,C1
0.07060196103946921,0.7090442179260633,C1
0.26620990192390137,0.7131310729329305,C1
0.13375801456031944,0.6156079869117075,C1
0.20792409887655838,0.5847950550463058,C1
0.20732065659733762,0.5787495190789915,C1
0.17053596579686556,0.5910326309788022,C1
0.18488818161817855,0.686053226542497,C1
0.15775213592096132,0.5570663331038367,C1
0.19407693241422797,0.5788603818148422,C1
0.18412101178792645,0.6556404255744317,C1
0.30596819644714857,0.5146418642007509,C2
0.32393340629490974,0.5096128511488078,C2
0.24278556922482636,0.4726912836295664,C2
0.22866534424612267,0.5034455493435401,C2
0.2523847032222113,0.5057864346869807,C2
0.20242263355044401,0.5010117065078025,C2
0.13570802320162031,0.39930227655916595,C2
0.1576684360750209,0.3930710075223428,C2
0.097734172468159,0.32743224118165565,C2
0.1950923847229295,0.3684340717143818,C2
0.18684210401025325,0.35792227521748454,C2
0.13863206560136626,0.2753678568119595,C2
0.32617741866806926,0.25868364071009514,C2
0.32156967064895736,0.24930697406225735,C2
0.26229658315599086,0.20140114325681324,C2
0.32873637040746867,0.20910017910791015,C2
0.372351070158066,0.22924588032029772,C2
0.4850146924802502,0.23335626531512835,C2
0.44463317968191857,0.2630994629552242,C2
0.40059555841947464,0.3107747666118008,C2
0.4404189860352597,0.41338335530585646,C2
0.45885315213334793,0.31824951347889807,C2
0.3900875422595526,0.38876641146204133,C2
0.471312247933692,0.3455483419009274,C2
0.3842807341090714,0.4481332459604152,C2
0.3714518516918125,0.452280247903861,C2
0.3593817929763729,0.39304430657855427,C2
0.261537865252909,0.37382868710910133,C2
0.22945128513979252,0.3600374190157612,C2
0.2893083915177646,0.3413424405619516,C2
0.27451629120993526,0.343070362239985,C2
0.2608333343873562,0.362413945287386,C2
0.22693044540985863,0.268950421292724,C2
0.22985005933647573,0.24994541633858047,C2
0.1542542691945763,0.3261652785923755,C2
0.19835709838521068,0.2816748003456817,C2
0.15297817959060409,0.3222578417655462,C2
0.15434811223870917,0.39614970545921824,C2
0.16423970719605036,0.35720622183048745,C2
0.21245544342750777,0.3861615017864207,C2
0.22114381795784274,0.38267390765749243,C2
0.3302424059972423,0.33701769735199477,C2
0.38636644285811905,0.3857177406509792,C2
0.36286104670338243,0.44573763822556584,C2
0.35967969211816947,0.40705223602655927,C2
0.4000592297525586,0.4792789465854449,C2
0.369393528555063,0.4872366699730673,C2
0.4156026006678557,0.44617538401609225,C2
0.4660842773508287,0.5033269204570154,C2
0.4585496652181839,0.5107834814586591,C2
0.48882650407293304,0.47599807153426915,C2
0.4095179740851712,0.4915853992017926,C2
0.42688106182152125,0.5167502668029675,C2
0.4281888620967779,0.5211713064304229,C2
0.3707297737159182,0.5348873443674991,C2
0.3096472333030353,0.4747329703777769,C2
0.2808560233572799,0.4507964158583571,C2
0.382303330207024,0.43226771838990585,C2
0.3169323386368513,0.3583999941079501,C2
0.19136862845767783,0.40229302784470966,C2
0.1959984149004664,0.37618928737977136,C2
0.1528702705602553,0.3718845142968142,C2
0.1330280556926494,0.37602876837432153,C2
0.13347024261940532,0.3298700460860983,C2
0.13548782175957513,0.2584486606433869,C2
0.22132966339600563,0.26992933095487304,C2
0.1645380131696339,0.24359754225889504,C2
0.17419870997117232,0.13959094788203535,C2
0.1842162194106225,0.2337295496560548,C2
0.25748954685026076,0.23319707130807527,C2
0.22597143091738214,0.1541454400053182,C2
0.27380615640231587,0.16417345612499346,C2
0.32311445981345166,0.16066044803156934,C2
0.39123292086906497,0.12116448650465242,C2
0.35855270131982353,0.23275491666022707,C2
0.33089255306360843,0.13077147882299833,C2
0.40327184190903587,0.21406991495024186,C2
0.4309198495103649,0.1590259050685437,C2
0.35723101066813756,0.15236556159276765,C2
0.4348048296167206,0.2836804683743528,C2
0.4440474344358336,0.2042138008643395,C2
0.4246033681059805,0.13015950913761087,C2
0.45966081364644046,0.21199429275841644,C2
0.48338643525139047,0.16548793675474477,C2
0.4558402222103972,0.19810716650232527,C2
0.4848953161416161,0.24067065252088782,C2
0.42271500209364676,0.3012531587349001,C2
0.3832078953543728,0.2848221753058061,C2
0.4562010872790962,0.33725057175180867,C2
0.3383009602635903,0.3686246090893762,C2
0.32609581837601115,0.3889518764943571,C2
0.2778968740024601,0.39660260526210367,C2
0.257267228592754,0.398399737912172,C2
0.3014132038509559,0.3840862703672316,C2
0.6235748988608152,0.7982584611741395,C3
0.5991216876062415,0.7370149955169526,C3
0.5493905619786186,0.7257591803502216,C3
0.5757657985802719,0.7756893073243474,C3
0.5136062917279267,0.661913930329128,C3
0.48235468336860343,0.7281296631940866,C3
0.3155892428515217,0.6583265979436846,C3
0.4007379290143598,0.7337692532343889,C3
0.32056811988886535,0.6416598705589365,C3
0.3754779781551106,0.6311225823695046,C3
0.49950433856297893,0.49616090457250484,C3
0.5340196345929141,0.5799925144470245,C3
0.5562284890048953,0.39818370161940314,C3
0.5820927242139865,0.5117545188076763,C3
0.5999584350478949,0.4484865943317633,C3
0.6376744513860156,0.434473144680555,C3
0.6923062299282777,0.4238935480363796,C3
0.6232632666407566,0.5316048015960245,C3
0.7034774866780842,0.4768179597855678,C3
0.6714291249205677,0.5189839073724257,C3
0.6840406357745408,0.6264047941006032,C3
0.680255604192357,0.6896458331429873,C3
0.6719995571396232,0.7426616487726065,C3
0.6278135808119477,0.6677935555251148,C3
0.5442919366425125,0.8007829557924825,C3
0.6102473294866182,0.8211489596174922,C3
0.5689783457041513,0.8687301467240183,C3
0.5392927265108891,0.8069511308102693,C3
0.533088628549981,0.8485490595766871,C3
0.469055551126634,0.7716163521465109,C3
0.45437232206686146,0.7812037926600053,C3
0.43571286936332676,0.7219624716780019,C3
0.4321645191755723,0.6541500262952986,C3
0.39856610873139864,0.6822339506941204,C3
0.4554924451736901,0.6171865967070029,C3
0.4384149140954814,0.5807866842578387,C3
0.48451466606548543,0.5440793949923378,C3
0.49062440227199067,0.514528651382439,C3
0.5923881034585627,0.5771717096074952,C3
0.6751828611430896,0.6015228357894826,C3
0.6531701734216542,0.6393619624399987,C3
0.5649545298922287,0.6248578994263901,C3
0.6948689219230575,0.6308671927636209,C3
0.6730633166265624,0.7586813698192878,C3
0.6850054096507615,0.7253101199345905,C3
0.7114238465905255,0.6970279431764699,C3
0.6596044445461803,0.7789361964415932,C3
0.6593539750562519,0.8123785630986832,C3
0.6311515819478426,0.850129009391589,C3
0.5373750466684957,0.7154704725596759,C3
0.5909761488395467,0.7384247095638544,C3
0.5709922721797078,0.6364967459104461,C3
0.5473771002699012,0.6462485727337386,C3
0.5935710772297215,0.5681642680283682,C3
0.6122475177917412,0.6375668515341256,C3
0.5985647611597086,0.5040427989530323,C3
0.5943289399924283,0.47950046279060754,C3
0.6224182764835685,0.42598971003175834,C3
0.7198680598254372,0.5642933393025369,C3
0.6986134082329083,0.5168646236552675,C3
0.7598886663031794,0.5152218650921934,C3
0.7336258177467954,0.5721735233273768,C3
0.7524907339055253,0.6732301330639588,C3
0.7884079889514511,0.6899903647451644,C3
0.7603394025276704,0.734941460537377,C3
0.6989008475887033,0.8536588642452396,C3
0.7209982071267208,0.8167426581770663,C3
0.6356384139650175,0.7819161860291035,C3
0.6193395094009987,0.8216779528357898,C3
0.6085495128518882,0.7888396564201657,C3
0.6110312706138461,0.7302491427303747,C3
0.6355842412013968,0.7604756566859708,C3
0.4714669314037131,0.726441050161601,C3
0.5089241009833255,0.6823893525304054,C3
0.5428895591863765,0.7009442779933425,C3
0.5020981069602374,0.5636849147907027,C3
0.495198735847323,0.5066337523951789,C3
0.5470410101643081,0.43523561151149626,C3
0.5990402282494236,0.46876011696129244,C3
0.7066432272725056,0.38766119453197123,C3
0.7615522659087172,0.44760133790212003,C3
0.7174665352465265,0.511827413755389,C3
0.8363652756876718,0.5525894930315407,C3
0.7448403171166322,0.5372908369345979,C3
0.7607262594037909,0.6047694488747084,C3
0.7495022532707508,0.6449556776944039,C3
0.701661283962828,0.672295327238588,C3
0.7532859342951398,0.714073517258031,C3
0.6613249365283161,0.7377018549216684,C3
0.7247047456631175,0.6833882830726661,C3
0.7188222242748412,0.697189570350331,C3
0.6787108925595631,0.6241254996439922,C3
0.6867721348882079,0.6545079409612339,C3
0.6139133568675051,0.6762620130774173,C3
0.5266003771053451,0.6265265420543562,C3
0.6657947307987864,0.6237719793243354,C3
0.631690051146938,0.6367153164151174,C3
0.6605436570776003,0.48387775333604705,C3
0.689973063266785,0.4917547526615431,C3
0.708988281481204,0.4398010554004666,C3
0.7095764185831421,0.5397262462768331,C3
0.7943146879800443,0.487537635689395,C3
0.8374011808258347,0.6421356110283472,C3
0.7707442474052139,0.6127044923157526,C3
0.7695560539865682,0.6668743437667075,C3
0.776774742569152,0.7660790238401277,C3
0.6947436093336918,0.8443779892050631,C3
0.6350457941975229,0.7618765663074196,C3
0.677410647323006,0.7738236379589862,C3
0.6370223332141086,0.7499015625229897,C3
0.6674640592633969,0.8378439212171255,C3
0.5964240789385234,0.8114045103614076,C3
0.5493460572969521,0.8207088545340062,C3
0.6265520547174752,0.7141818808798946,C3
0.5835037695144278,0.7130223940913828,C3
0.604721728098344,0.711782940533214,C3
0.5708734139392126,0.522510743484853,C3
0.5699959548629762,0.5152344900722683,C3
0.6877618046879139,0.41841504719829653,C3
0.7334273725036364,0.458833583932785,C3
0.6869598822747068,0.46632584010635764,C3
0.7924551537275529,0.4177241311790672,C3
0.7842600712769995,0.43337680622292074,C3
0.7901621607572553,0.40174301974064214,C3
0.768442033946029,0.45678910439426634,C3
0.8100463402338649,0.6457462844183486,C3
0.783548995812453,0.6917061555182341,C3
0.7618009636297801,0.7432345840001175,C3
0.6444842628966148,0.6673537800029946,C3
0.696981001613389,0.6985329216736645,C3
0.7096854895068835,0.714839990570636,C3
0.7006111671853873,0.7973903496784336,C3
0.6326381011092943,0.7961154737879748,C3
0.6788128485282663,0.7637910803638496,C3
0.6839899947789171,0.6712871696381382,C3
0.5686754065330848,0.6933469860551228,C3
0.6388704421655551,0.6205230943514523,C3
0.5970350083261148,0.6396665106446858,C3
0.6497967461937415,0.6422413132396732,C3
0.6087035219690325,0.5596917376183846,C3
0.6604963835388227,0.5789007106586376,C3
0.6692439328166602,0.5403920771600014,C3
0.7444697312089725,0.5586767140388736,C3
0.7198701918050671,0.5913339804073657,C3
0.7392247842505507,0.5739713224268556,C3
0.6446634562226523,0.5559421954907379,C3
0.6040807139910441,0.6363301664404577,C3
0.6473378386281872,0.5962102876857952,C3
0.6961371409064928,0.6390654952074958,C3
0.7395390012888404,0.6288386485302366,C3
0.8014785027044107,0.6364521243525846,C3
0.7358999119997482,0.6229255943110529,C3
0.3489000485746822,0.3759760470284603,C2
0.365328872888953,0.3451541424533998,C2
0.31003052264281394,0.3671734490061784,C2
0.27811273879311427,0.31188287774962015,C2
0.1741686069256027,0.3444660442989592,C2
0.14900780743693479,0.2962588123931465,C2
0.2957314556285405,0.20640068582570859,C2
0.3644340584492719,0.15603143688579496,C2
0.4424298617004679,0.15260154648954302,C2
0.49317862526146405,0.18114083981600665,C2
0.5025558548390207,0.19884542205076952,C2
0.4216601431446365,0.28223489915568256,C2
0.3436174742561192,0.2830782291386278,C2
0.2997671931904779,0.2738565606441209,C2
0.224515979676613,0.3063753395094721,C2
0.33195112745870736,0.2585173966588552,C2
0.25012931410503575,0.23047284767430598,C2
0.353677456530378,0.2662740918607515,C2
0.3056087763322277,0.2357959552967157,C2
0.3570732970853251,0.34215253632551257,C2
0.3054034117771538,0.22676408500042275,C2
0.2098794662356751,0.2676043493535724,C2
0.23058133877313305,0.2765843311004089,C2
0.26886591465151116,0.2257767600635087,C2
0.3934477473382809,0.20868985473165774,C2
0.4869032425462937,0.1973361422995064,C2
0.4905216006350368,0.20218655391902066,C2
0.47022935049167236,0.2525547360615485,C2
0.45182684933109285,0.2791685174175905,C2
0.3297135864992995,0.32478527279696046,C2
0.2885212871813089,0.35518525934182554,C2
0.22886531272003494,0.27574587053466176,C2
0.22285539674135757,0.2360193662159673,C2
0.2607256360719717,0.24841432597185734,C2
0.24571822348657887,0.2642998980900514,C2
0.3097141707025729,0.16951875924139173,C2
0.4497853527617385,0.2764383546220283,C2
0.3999635090736709,0.20335644888915783,C2
0.4330883838346277,0.31278420399203866,C2
0.3556368486912937,0.23581704305133142,C2
0.28123794964078236,0.2559001064208759,C2
0.3201181381592204,0.2535327956033863,C2
0.2806436308184105,0.21226857631702536,C2
0.2876058769446174,0.23851279920968427,C2
0.33741072056095417,0.25519089915800497,C2
0.37998463597490384,0.2285189386726279,C2
0.30132765115255644,0.33667331925742877,C2
0.30300297608284477,0.31631914757065227,C2
0.22252580541176478,0.27128738556584686,C2
0.2236027941797093,0.3165911359069308,C2
0.2419093683452743,0.279266781100836,C2
0.24098032041657097,0.3193514763373484,C2
0.26183601497989906,0.23264566535384773,C2
0.3853833979781806,0.1413509346879694,C2
0.41035008721675637,0.24418752473137614,C2
0.39356759342978953,0.33014575006122504,C2
0.42999495132744026,0.26703707814366057,C2
0.3983925333721562,0.30273410564470876,C2
0.35477858514854677,0.29452265507286896,C2
0.48451399511058735,0.32896244400603647,C2
0.3164530500486143,0.2887471188150812,C2
0.33288917347661784,0.23356978228567252,C2
0.35339522132054035,0.28125397907633226,C2
0.28858199362252707,0.28132538572028365,C2
0.35502477544337563,0.25643602822878697,C2
0.25653698761089166,0.3137311382068505,C2
0.20480172092902058,0.8032623052405812,C1
0.16678060241683254,0.7185836363913637,C1
0.11517108066275401,0.6581162766219494,C1
0.0782082470018965,0.6915488599116371,C1
0.15433108843497823,0.6192920564905695,C1
0.2621975067843416,0.6051323437427618,C1
0.2947688937833872,0.6515175636761542,C1
0.33946280036452925,0.6507470142538235,C1
0.26953125902617875,0.6883801110249216,C1
0.2054329672909482,0.7451250191247853,C1
0.18729287177460002,0.7393366467620301,C1
0.17943455196247798,0.6530737768083477,C1
0.17135697088127835,0.693331742393643,C1
0.2609405800423189,0.6218346438737431,C1
0.26382488561391376,0.6420024112077016,C1
0.22623132179311267,0.6826393317130971,C1
0.26188903131626096,0.6993210400097796,C1
0.15163358586394193,0.7239854468901838,C1
0.16594402242232456,0.6934082445918198,C1
0.11642470870805013,0.5927746766216448,C1
0.19741879752652614,0.6595651534901786,C1
0.16910447562702335,0.584519710189191,C1
0.24817004063091253,0.583518159991616,C1
0.2405023248052899,0.7440105453987242,C1
0.2092091716691733,0.7415040446392602,C1
0.1861311558032666,0.7489682577144133,C1
0.15206086500111535,0.7045490823095342,C1
0.16067022098023429,0.6374827281483548,C1
0.16226108118363156,0.5232375734056103,C1
0.2990796293909896,0.5418358897918447,C1
0.29470429786213465,0.6453351746981278,C1
0.2948018530691076,0.6438288924033573,C1
0.20408513171942633,0.6717523086127827,C1
0.14959999176458455,0.6401906448791002,C1
0.16641457438070917,0.6603618536105657,C1
0.22893390850537285,0.6490460905637915,C1
